Year,Month,City_Region,Province,NewHousePrice_Index_Type,UOM,VALUE,STATUS,DECIMALS,HousePrice_Year,HousePrice_Month,HousePrice_Day,Vancouver,Toronto,Montreal
2018,08,Toronto, Ontario,Total (house and land),"Index, 201612=100",103.3,,1,2018,08,01,"1,083,400","706,000","343,600"
2018,08,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",108.7,,1,2018,08,01,"1,083,400","706,000","343,600"
2018,08,Montréal, Quebec,Total (house and land),"Index, 201612=100",104.0,,1,2018,08,01,"1,083,400","706,000","343,600"
2018,09,Toronto, Ontario,Total (house and land),"Index, 201612=100",103.3,,1,2018,09,01,"1,070,600","759,625","346,100"
2018,09,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",109.1,,1,2018,09,01,"1,070,600","759,625","346,100"
2018,09,Montréal, Quebec,Total (house and land),"Index, 201612=100",104.1,,1,2018,09,01,"1,070,600","759,625","346,100"
2018,10,Toronto, Ontario,Total (house and land),"Index, 201612=100",103.2,,1,2018,10,01,"1,524,000","772,625","348,000"
2018,10,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",109.1,,1,2018,10,01,"1,524,000","772,625","348,000"
2018,10,Montréal, Quebec,Total (house and land),"Index, 201612=100",104.3,,1,2018,10,01,"1,524,000","772,625","348,000"
2018,11,Toronto, Ontario,Total (house and land),"Index, 201612=100",103.3,,1,2018,11,01,"1,042,100","765,500","348,400"
2018,11,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",108.8,,1,2018,11,01,"1,042,100","765,500","348,400"
2018,11,Montréal, Quebec,Total (house and land),"Index, 201612=100",104.7,,1,2018,11,01,"1,042,100","765,500","348,400"
2018,12,Toronto, Ontario,Total (house and land),"Index, 201612=100",103.2,,1,2018,12,01,"1,479,000","709,687","349,200"
2018,12,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",108.7,,1,2018,12,01,"1,479,000","709,687","349,200"
2018,12,Montréal, Quebec,Total (house and land),"Index, 201612=100",104.7,,1,2018,12,01,"1,479,000","709,687","349,200"
2019,01,Toronto, Ontario,Total (house and land),"Index, 201612=100",103.0,,1,2019,01,01,"1,019,600","735,250","349,600"
2019,01,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",108.6,,1,2019,01,01,"1,019,600","735,250","349,600"
2019,01,Montréal, Quebec,Total (house and land),"Index, 201612=100",104.8,,1,2019,01,01,"1,019,600","735,250","349,600"
2019,02,Toronto, Ontario,Total (house and land),"Index, 201612=100",103.0,,1,2019,02,01,"1,016,600","790,625","353,400"
2019,02,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",108.3,,1,2019,02,01,"1,016,600","790,625","353,400"
2019,02,Montréal, Quebec,Total (house and land),"Index, 201612=100",104.9,,1,2019,02,01,"1,016,600","790,625","353,400"
2019,03,Toronto, Ontario,Total (house and land),"Index, 201612=100",103.0,,1,2019,03,01,"1,011,200","767,562","357,800"
2019,03,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",108.4,,1,2019,03,01,"1,011,200","767,562","357,800"
2019,03,Montréal, Quebec,Total (house and land),"Index, 201612=100",104.9,,1,2019,03,01,"1,011,200","767,562","357,800"
2019,04,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.9,,1,2019,04,01,"1,008,400","784,000","397,730"
2019,04,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",108.2,,1,2019,04,01,"1,008,400","784,000","397,730"
2019,04,Montréal, Quebec,Total (house and land),"Index, 201612=100",105.0,,1,2019,04,01,"1,008,400","784,000","397,730"
2019,05,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.6,,1,2019,05,01,"1,006,400","807,500","347,200"
2019,05,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",107.9,,1,2019,05,01,"1,006,400","807,500","347,200"
2019,05,Montréal, Quebec,Total (house and land),"Index, 201612=100",105.3,,1,2019,05,01,"1,006,400","807,500","347,200"
2019,06,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.6,,1,2019,06,01,"998,700","801,562","350,500"
2019,06,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",107.8,,1,2019,06,01,"998,700","801,562","350,500"
2019,06,Montréal, Quebec,Total (house and land),"Index, 201612=100",105.6,,1,2019,06,01,"998,700","801,562","350,500"
2019,07,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.0,,1,2019,07,01,"995,200","761,250","351,700"
2019,07,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",107.3,,1,2019,07,01,"995,200","761,250","351,700"
2019,07,Montréal, Quebec,Total (house and land),"Index, 201612=100",107.3,,1,2019,07,01,"995,200","761,250","351,700"
2019,08,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.0,,1,2019,08,01,"993,300","756,250","350,700"
2019,08,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",107.3,,1,2019,08,01,"993,300","756,250","350,700"
2019,08,Montréal, Quebec,Total (house and land),"Index, 201612=100",108.5,,1,2019,08,01,"993,300","756,250","350,700"
2019,09,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.3,,1,2019,09,01,"990,600","813,475","357,600"
2019,09,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",106.7,,1,2019,09,01,"990,600","813,475","357,600"
2019,09,Montréal, Quebec,Total (house and land),"Index, 201612=100",109.2,,1,2019,09,01,"990,600","813,475","357,600"
2019,10,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.4,,1,2019,10,01,"992,900","811,875","361,300"
2019,10,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",106.4,,1,2019,10,01,"992,900","811,875","361,300"
2019,10,Montréal, Quebec,Total (house and land),"Index, 201612=100",110.1,,1,2019,10,01,"992,900","811,875","361,300"
2019,11,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.3,,1,2019,11,01,"993,700","798,562","360,300"
2019,11,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",105.8,,1,2019,11,01,"993,700","798,562","360,300"
2019,11,Montréal, Quebec,Total (house and land),"Index, 201612=100",111.3,,1,2019,11,01,"993,700","798,562","360,300"
2019,12,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.5,,1,2019,12,01,"1,001,000","780,064","360,900"
2019,12,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",106.2,,1,2019,12,01,"1,001,000","780,064","360,900"
2019,12,Montréal, Quebec,Total (house and land),"Index, 201612=100",111.6,,1,2019,12,01,"1,001,000","780,064","360,900"
2020,01,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.1,,1,2020,01,01,"1,008,700","799,250","372,000"
2020,01,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",106.0,,1,2020,01,01,"1,008,700","799,250","372,000"
2020,01,Montréal, Quebec,Total (house and land),"Index, 201612=100",111.9,,1,2020,01,01,"1,008,700","799,250","372,000"
2020,02,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.5,,1,2020,02,01,"1,020,600","912,784","380,500"
2020,02,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",106.4,,1,2020,02,01,"1,020,600","912,784","380,500"
2020,02,Montréal, Quebec,Total (house and land),"Index, 201612=100",112.8,,1,2020,02,01,"1,020,600","912,784","380,500"
2020,03,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.8,,1,2020,03,01,"1,033,700","878,600","387,200"
2020,03,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",106.9,,1,2020,03,01,"1,033,700","878,600","387,200"
2020,03,Montréal, Quebec,Total (house and land),"Index, 201612=100",113.6,,1,2020,03,01,"1,033,700","878,600","387,200"
2020,04,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.8,,1,2020,04,01,"1,036,000","818,750","385,500"
2020,04,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",106.9,,1,2020,04,01,"1,036,000","818,750","385,500"
2020,04,Montréal, Quebec,Total (house and land),"Index, 201612=100",113.8,,1,2020,04,01,"1,036,000","818,750","385,500"
2020,05,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.8,,1,2020,05,01,"1,036,000","864,450","386,200"
2020,05,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",106.9,,1,2020,05,01,"1,036,000","864,450","386,200"
2020,05,Montréal, Quebec,Total (house and land),"Index, 201612=100",113.8,,1,2020,05,01,"1,036,000","864,450","386,200"
2020,06,Toronto, Ontario,Total (house and land),"Index, 201612=100",102.8,,1,2020,06,01,"1,025,300","918,437","391,600"
2020,06,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",107.0,,1,2020,06,01,"1,025,300","918,437","391,600"
2020,06,Montréal, Quebec,Total (house and land),"Index, 201612=100",114.2,,1,2020,06,01,"1,025,300","918,437","391,600"
2020,07,Toronto, Ontario,Total (house and land),"Index, 201612=100",103.1,,1,2020,07,01,"1,031,400","904,125","402,000"
2020,07,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",107.8,,1,2020,07,01,"1,031,400","904,125","402,000"
2020,07,Montréal, Quebec,Total (house and land),"Index, 201612=100",114.8,,1,2020,07,01,"1,031,400","904,125","402,000"
2020,08,Toronto, Ontario,Total (house and land),"Index, 201612=100",103.4,,1,2020,08,01,"1,038,700","877,475","409,200"
2020,08,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",108.9,,1,2020,08,01,"1,038,700","877,475","409,200"
2020,08,Montréal, Quebec,Total (house and land),"Index, 201612=100",115.5,,1,2020,08,01,"1,038,700","877,475","409,200"
2020,09,Toronto, Ontario,Total (house and land),"Index, 201612=100",104.2,,1,2020,09,01,"1,041,300","875,595","413,600"
2020,09,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",111.1,,1,2020,09,01,"1,041,300","875,595","413,600"
2020,09,Montréal, Quebec,Total (house and land),"Index, 201612=100",116.5,,1,2020,09,01,"1,041,300","875,595","413,600"
2020,10,Toronto, Ontario,Total (house and land),"Index, 201612=100",104.8,,1,2020,10,01,"1,045,100","859,500","418,000"
2020,10,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",112.5,,1,2020,10,01,"1,045,100","859,500","418,000"
2020,10,Montréal, Quebec,Total (house and land),"Index, 201612=100",119.7,,1,2020,10,01,"1,045,100","859,500","418,000"
2020,11,Toronto, Ontario,Total (house and land),"Index, 201612=100",105.1,,1,2020,11,01,"1,044,000","870,225","424,000"
2020,11,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",112.8,,1,2020,11,01,"1,044,000","870,225","424,000"
2020,11,Montréal, Quebec,Total (house and land),"Index, 201612=100",121.3,,1,2020,11,01,"1,044,000","870,225","424,000"
2020,12,Toronto, Ontario,Total (house and land),"Index, 201612=100",105.5,,1,2020,12,01,"1,044,000","875,000","426,900"
2020,12,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",112.8,,1,2020,12,01,"1,044,000","875,000","426,900"
2020,12,Montréal, Quebec,Total (house and land),"Index, 201612=100",122.0,,1,2020,12,01,"1,044,000","875,000","426,900"
2021,01,Toronto, Ontario,Total (house and land),"Index, 201612=100",106.2,,1,2021,01,01,"1,056,600","936,037","434,600"
2021,01,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",113.1,,1,2021,01,01,"1,056,600","936,037","434,600"
2021,01,Montréal, Quebec,Total (house and land),"Index, 201612=100",122.1,,1,2021,01,01,"1,056,600","936,037","434,600"
2021,02,Toronto, Ontario,Total (house and land),"Index, 201612=100",107.7,,1,2021,02,01,"1,052,800","981,100","453,700"
2021,02,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",117.6,,1,2021,02,01,"1,052,800","981,100","453,700"
2021,02,Montréal, Quebec,Total (house and land),"Index, 201612=100",123.0,,1,2021,02,01,"1,052,800","981,100","453,700"
2021,03,Toronto, Ontario,Total (house and land),"Index, 201612=100",108.6,,1,2021,03,01,"1,128,600","996,500","475,000"
2021,03,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",118.2,,1,2021,03,01,"1,128,600","996,500","475,000"
2021,03,Montréal, Quebec,Total (house and land),"Index, 201612=100",124.7,,1,2021,03,01,"1,128,600","996,500","475,000"
2021,04,Toronto, Ontario,Total (house and land),"Index, 201612=100",109.5,,1,2021,04,01,"1,128,600","1,001,975","488,300"
2021,04,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",120.0,,1,2021,04,01,"1,128,600","1,001,975","488,300"
2021,04,Montréal, Quebec,Total (house and land),"Index, 201612=100",133.9,,1,2021,04,01,"1,128,600","1,001,975","488,300"
2021,05,Toronto, Ontario,Total (house and land),"Index, 201612=100",109.9,,1,2021,05,01,"1,158,000","988,500","482,900"
2021,05,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",120.9,,1,2021,05,01,"1,158,000","988,500","482,900"
2021,05,Montréal, Quebec,Total (house and land),"Index, 201612=100",135.8,,1,2021,05,01,"1,158,000","988,500","482,900"
2021,06,Toronto, Ontario,Total (house and land),"Index, 201612=100",110.0,,1,2021,06,01,"1,152,600","976,937","485,200"
2021,06,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",120.5,,1,2021,06,01,"1,152,600","976,937","485,200"
2021,06,Montréal, Quebec,Total (house and land),"Index, 201612=100",136.9,,1,2021,06,01,"1,152,600","976,937","485,200"
2021,07,Toronto, Ontario,Total (house and land),"Index, 201612=100",110.2,,1,2021,07,01,"1,175,500","955,812","482,200"
2021,07,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",120.9,,1,2021,07,01,"1,175,500","955,812","482,200"
2021,07,Montréal, Quebec,Total (house and land),"Index, 201612=100",137.8,,1,2021,07,01,"1,175,500","955,812","482,200"
2021,08,Toronto, Ontario,Total (house and land),"Index, 201612=100",111.1,,1,2021,08,01,"1,176,600","952,000","482,600"
2021,08,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",121.5,,1,2021,08,01,"1,176,600","952,000","482,600"
2021,08,Montréal, Quebec,Total (house and land),"Index, 201612=100",139.6,,1,2021,08,01,"1,176,600","952,000","482,600"
2021,09,Toronto, Ontario,Total (house and land),"Index, 201612=100",111.1,,1,2021,09,01,"1,186,100","1,008,375","483,800"
2021,09,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",122.6,,1,2021,09,01,"1,186,100","1,008,375","483,800"
2021,09,Montréal, Quebec,Total (house and land),"Index, 201612=100",142.0,,1,2021,09,01,"1,186,100","1,008,375","483,800"
2021,10,Toronto, Ontario,Total (house and land),"Index, 201612=100",112.5,,1,2021,10,01,"1,199,400","1,027,000","491,000"
2021,10,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",123.8,,1,2021,10,01,"1,199,400","1,027,000","491,000"
2021,10,Montréal, Quebec,Total (house and land),"Index, 201612=100",142.3,,1,2021,10,01,"1,199,400","1,027,000","491,000"
2021,11,Toronto, Ontario,Total (house and land),"Index, 201612=100",114.1,,1,2021,11,01,"1,870,000","1,034,812","496,900"
2021,11,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",124.7,,1,2021,11,01,"1,870,000","1,034,812","496,900"
2021,11,Montréal, Quebec,Total (house and land),"Index, 201612=100",143.8,,1,2021,11,01,"1,870,000","1,034,812","496,900"
2021,12,Toronto, Ontario,Total (house and land),"Index, 201612=100",114.1,,1,2021,12,01,"1,230,200","1,033,750","501,100"
2021,12,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",124.8,,1,2021,12,01,"1,230,200","1,033,750","501,100"
2021,12,Montréal, Quebec,Total (house and land),"Index, 201612=100",144.4,,1,2021,12,01,"1,230,200","1,033,750","501,100"
2022,01,Toronto, Ontario,Total (house and land),"Index, 201612=100",114.1,,1,2022,01,01,"1,255,200","1,142,625","527,000"
2022,01,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",127.1,,1,2022,01,01,"1,255,200","1,142,625","527,000"
2022,01,Montréal, Quebec,Total (house and land),"Index, 201612=100",144.4,,1,2022,01,01,"1,255,200","1,142,625","527,000"
2022,02,Toronto, Ontario,Total (house and land),"Index, 201612=100",114.8,,1,2022,02,01,"1,313,400","1,188,250","536,600"
2022,02,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",128.0,,1,2022,02,01,"1,313,400","1,188,250","536,600"
2022,02,Montréal, Quebec,Total (house and land),"Index, 201612=100",146.3,,1,2022,02,01,"1,313,400","1,188,250","536,600"
2022,03,Toronto, Ontario,Total (house and land),"Index, 201612=100",115.6,,1,2022,03,01,"1,360,500","1,162,272","546,600"
2022,03,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",128.3,,1,2022,03,01,"1,360,500","1,162,272","546,600"
2022,03,Montréal, Quebec,Total (house and land),"Index, 201612=100",151.0,,1,2022,03,01,"1,360,500","1,162,272","546,600"
2022,04,Toronto, Ontario,Total (house and land),"Index, 201612=100",115.6,,1,2022,04,01,"1,374,500","1,121,717","552,400"
2022,04,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",128.6,,1,2022,04,01,"1,374,500","1,121,717","552,400"
2022,04,Montréal, Quebec,Total (house and land),"Index, 201612=100",150.4,,1,2022,04,01,"1,374,500","1,121,717","552,400"
2022,05,Toronto, Ontario,Total (house and land),"Index, 201612=100",115.6,,1,2022,05,01,"1,261,100","1,084,562","549,700"
2022,05,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",128.6,,1,2022,05,01,"1,261,100","1,084,562","549,700"
2022,05,Montréal, Quebec,Total (house and land),"Index, 201612=100",151.9,,1,2022,05,01,"1,261,100","1,084,562","549,700"
2022,06,Toronto, Ontario,Total (house and land),"Index, 201612=100",115.6,,1,2022,06,01,"1,235,900","1,023,000","541,100"
2022,06,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",128.7,,1,2022,06,01,"1,235,900","1,023,000","541,100"
2022,06,Montréal, Quebec,Total (house and land),"Index, 201612=100",151.7,,1,2022,06,01,"1,235,900","1,023,000","541,100"
2022,07,Toronto, Ontario,Total (house and land),"Index, 201612=100",115.6,,1,2022,07,01,"1,207,400","955,026","533,300"
2022,07,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",129.4,,1,2022,07,01,"1,207,400","955,026","533,300"
2022,07,Montréal, Quebec,Total (house and land),"Index, 201612=100",151.5,,1,2022,07,01,"1,207,400","955,026","533,300"
2022,08,Toronto, Ontario,Total (house and land),"Index, 201612=100",115.6,,1,2022,08,01,"1,180,500","939,625","523,700"
2022,08,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",129.4,,1,2022,08,01,"1,180,500","939,625","523,700"
2022,08,Montréal, Quebec,Total (house and land),"Index, 201612=100",151.5,,1,2022,08,01,"1,180,500","939,625","523,700"
2022,09,Toronto, Ontario,Total (house and land),"Index, 201612=100",115.6,,1,2022,09,01,"1,155,300","957,500","511,400"
2022,09,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",129.4,,1,2022,09,01,"1,155,300","957,500","511,400"
2022,09,Montréal, Quebec,Total (house and land),"Index, 201612=100",151.4,,1,2022,09,01,"1,155,300","957,500","511,400"
2022,10,Toronto, Ontario,Total (house and land),"Index, 201612=100",115.6,,1,2022,10,01,"1,148,900","964,125","504,800"
2022,10,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",128.4,,1,2022,10,01,"1,148,900","964,125","504,800"
2022,10,Montréal, Quebec,Total (house and land),"Index, 201612=100",152.0,,1,2022,10,01,"1,148,900","964,125","504,800"
2022,11,Toronto, Ontario,Total (house and land),"Index, 201612=100",115.6,,1,2022,11,01,"1,131,600","964,125","501,000"
2022,11,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",128.2,,1,2022,11,01,"1,131,600","964,125","501,000"
2022,11,Montréal, Quebec,Total (house and land),"Index, 201612=100",151.3,,1,2022,11,01,"1,131,600","964,125","501,000"
2022,12,Toronto, Ontario,Total (house and land),"Index, 201612=100",115.6,,1,2022,12,01,"1,114,300","939,125","516,400"
2022,12,Vancouver, British Columbia,Total (house and land),"Index, 201612=100",128.2,,1,2022,12,01,"1,114,300","939,125","516,400"
2022,12,Montréal, Quebec,Total (house and land),"Index, 201612=100",151.7,,1,2022,12,01,"1,114,300","939,125","516,400"
